"minute","player","team","xg_shot","psxg_shot","outcome","distance","body_part","notes","sca_1_player","sca_1_type","sca_2_player","sca_2_type","league","season","match_date","home_team","away_team","match_url","gameweek"
"90+1","Ilyas Ansah","Union Berlin","0.07","0.00","Off Target","13","Right Foot","Volley","Derrick Köhn","Pass (Live)","Tom Rothe","Pass (Live)","Bundesliga","2025-2026","Saturday October 4, 2025, 15:30 (venue time) 14:30 (local time)","Bayer Leverkusen","Union Berlin","https://fbref.com/en/matches/a88c0cfc/Bayer-Leverkusen-Union-Berlin-October-4-2025-Bundesliga","6"
"90+2","Rani Khedira","Union Berlin","0.04","0.09","Saved","21","Right Foot","","Aljoscha Kemlein","Tackle","","","Bundesliga","2025-2026","Saturday October 4, 2025, 15:30 (venue time) 14:30 (local time)","Bayer Leverkusen","Union Berlin","https://fbref.com/en/matches/a88c0cfc/Bayer-Leverkusen-Union-Berlin-October-4-2025-Bundesliga","6"
"90+2","Jonas Hofmann","Leverkusen","0.35","0.00","Off Target","10","Right Foot","","Mark Flekken","Pass (Live)","","","Bundesliga","2025-2026","Saturday October 4, 2025, 15:30 (venue time) 14:30 (local time)","Bayer Leverkusen","Union Berlin","https://fbref.com/en/matches/a88c0cfc/Bayer-Leverkusen-Union-Berlin-October-4-2025-Bundesliga","6"
"1","Luis Díaz","Bayern Munich","0.44","0.43","Goal","6","Left Foot","","Serge Gnabry","Pass (Live)","Manuel Neuer","Pass (Live)","Bundesliga","2025-2026","Saturday October 4, 2025, 18:30 (venue time) 17:30 (local time)","Eintracht Frankfurt","Bayern Munich","https://fbref.com/en/matches/96ea3861/Eintracht-Frankfurt-Bayern-Munich-October-4-2025-Bundesliga","6"
"3","Can Uzun","Eint Frankfurt","0.03","0.00","Off Target","23","Right Foot","","Jonathan Burkardt","Pass (Live)","","","Bundesliga","2025-2026","Saturday October 4, 2025, 18:30 (venue time) 17:30 (local time)","Eintracht Frankfurt","Bayern Munich","https://fbref.com/en/matches/96ea3861/Eintracht-Frankfurt-Bayern-Munich-October-4-2025-Bundesliga","6"
"7","Aurélio Buta","Eint Frankfurt","0.02","0.00","Off Target","27","Right Foot","","Jean Mattéo Bahoya","Pass (Live)","Can Uzun","Pass (Dead)","Bundesliga","2025-2026","Saturday October 4, 2025, 18:30 (venue time) 17:30 (local time)","Eintracht Frankfurt","Bayern Munich","https://fbref.com/en/matches/96ea3861/Eintracht-Frankfurt-Bayern-Munich-October-4-2025-Bundesliga","6"
"10","Ritsu Doan","Eint Frankfurt","0.15","0.31","Saved","10","Left Foot","","","","","","Bundesliga","2025-2026","Saturday October 4, 2025, 18:30 (venue time) 17:30 (local time)","Eintracht Frankfurt","Bayern Munich","https://fbref.com/en/matches/96ea3861/Eintracht-Frankfurt-Bayern-Munich-October-4-2025-Bundesliga","6"
"27","Harry Kane","Bayern Munich","0.05","0.52","Goal","23","Right Foot","","Luis Díaz","Pass (Live)","Joshua Kimmich","Pass (Live)","Bundesliga","2025-2026","Saturday October 4, 2025, 18:30 (venue time) 17:30 (local time)","Eintracht Frankfurt","Bayern Munich","https://fbref.com/en/matches/96ea3861/Eintracht-Frankfurt-Bayern-Munich-October-4-2025-Bundesliga","6"
"31","Luis Díaz","Bayern Munich","0.09","0.00","Off Target","15","Right Foot","","Konrad Laimer","Pass (Live)","","","Bundesliga","2025-2026","Saturday October 4, 2025, 18:30 (venue time) 17:30 (local time)","Eintracht Frankfurt","Bayern Munich","https://fbref.com/en/matches/96ea3861/Eintracht-Frankfurt-Bayern-Munich-October-4-2025-Bundesliga","6"
"40","Jean Mattéo Bahoya","Eint Frankfurt","0.03","0.00","Off Target","26","Right Foot","","Jonathan Burkardt","Interception","","","Bundesliga","2025-2026","Saturday October 4, 2025, 18:30 (venue time) 17:30 (local time)","Eintracht Frankfurt","Bayern Munich","https://fbref.com/en/matches/96ea3861/Eintracht-Frankfurt-Bayern-Munich-October-4-2025-Bundesliga","6"
"44","Serge Gnabry","Bayern Munich","0.03","0.00","Off Target","23","Right Foot","","Michael Olise","Pass (Live)","Sacha Boey","Pass (Live)","Bundesliga","2025-2026","Saturday October 4, 2025, 18:30 (venue time) 17:30 (local time)","Eintracht Frankfurt","Bayern Munich","https://fbref.com/en/matches/96ea3861/Eintracht-Frankfurt-Bayern-Munich-October-4-2025-Bundesliga","6"
"45+1","Jonathan Burkardt","Eint Frankfurt","0.03","0.00","Off Target","15","Right Foot","","Aurélio Buta","Pass (Live)","Kauã Santos","Pass (Live)","Bundesliga","2025-2026","Saturday October 4, 2025, 18:30 (venue time) 17:30 (local time)","Eintracht Frankfurt","Bayern Munich","https://fbref.com/en/matches/96ea3861/Eintracht-Frankfurt-Bayern-Munich-October-4-2025-Bundesliga","6"
"","","","","","","","","","","","","","Bundesliga","2025-2026","Saturday October 4, 2025, 18:30 (venue time) 17:30 (local time)","Eintracht Frankfurt","Bayern Munich","https://fbref.com/en/matches/96ea3861/Eintracht-Frankfurt-Bayern-Munich-October-4-2025-Bundesliga","6"
"50","Serge Gnabry","Bayern Munich","0.20","0.00","Off Target","16","Right Foot","","Luis Díaz","Pass (Live)","Harry Kane","Pass (Live)","Bundesliga","2025-2026","Saturday October 4, 2025, 18:30 (venue time) 17:30 (local time)","Eintracht Frankfurt","Bayern Munich","https://fbref.com/en/matches/96ea3861/Eintracht-Frankfurt-Bayern-Munich-October-4-2025-Bundesliga","6"
"54","Serge Gnabry","Bayern Munich","0.20","0.00","Blocked","13","Left Foot","","Sacha Boey","Pass (Live)","","","Bundesliga","2025-2026","Saturday October 4, 2025, 18:30 (venue time) 17:30 (local time)","Eintracht Frankfurt","Bayern Munich","https://fbref.com/en/matches/96ea3861/Eintracht-Frankfurt-Bayern-Munich-October-4-2025-Bundesliga","6"
"55","Dayot Upamecano","Bayern Munich","0.09","0.00","Off Target","9","Right Foot","Volley","Michael Olise","Pass (Live)","Joshua Kimmich","Pass (Dead)","Bundesliga","2025-2026","Saturday October 4, 2025, 18:30 (venue time) 17:30 (local time)","Eintracht Frankfurt","Bayern Munich","https://fbref.com/en/matches/96ea3861/Eintracht-Frankfurt-Bayern-Munich-October-4-2025-Bundesliga","6"
"55","Harry Kane","Bayern Munich","0.19","0.00","Woodwork","5","Right Foot","","Dayot Upamecano","Shot","","","Bundesliga","2025-2026","Saturday October 4, 2025, 18:30 (venue time) 17:30 (local time)","Eintracht Frankfurt","Bayern Munich","https://fbref.com/en/matches/96ea3861/Eintracht-Frankfurt-Bayern-Munich-October-4-2025-Bundesliga","6"
"61","Serge Gnabry","Bayern Munich","0.11","0.00","Blocked","18","Left Foot","","Luis Díaz","Pass (Live)","Harry Kane","Pass (Live)","Bundesliga","2025-2026","Saturday October 4, 2025, 18:30 (venue time) 17:30 (local time)","Eintracht Frankfurt","Bayern Munich","https://fbref.com/en/matches/96ea3861/Eintracht-Frankfurt-Bayern-Munich-October-4-2025-Bundesliga","6"
"64","Joshua Kimmich","Bayern Munich","0.08","0.00","Blocked","26","Right Foot","","Harry Kane","Pass (Live)","Luis Díaz","Pass (Live)","Bundesliga","2025-2026","Saturday October 4, 2025, 18:30 (venue time) 17:30 (local time)","Eintracht Frankfurt","Bayern Munich","https://fbref.com/en/matches/96ea3861/Eintracht-Frankfurt-Bayern-Munich-October-4-2025-Bundesliga","6"
"70","Ritsu Doan","Eint Frankfurt","0.06","0.00","Off Target","21","Left Foot","","Aurélio Buta","Fouled","Robin Koch","Pass (Live)","Bundesliga","2025-2026","Saturday October 4, 2025, 18:30 (venue time) 17:30 (local time)","Eintracht Frankfurt","Bayern Munich","https://fbref.com/en/matches/96ea3861/Eintracht-Frankfurt-Bayern-Munich-October-4-2025-Bundesliga","6"
"84","Luis Díaz","Bayern Munich","0.24","0.72","Goal","11","Left Foot","","Luis Díaz","Take-On","Raphaël Guerreiro","Pass (Live)","Bundesliga","2025-2026","Saturday October 4, 2025, 18:30 (venue time) 17:30 (local time)","Eintracht Frankfurt","Bayern Munich","https://fbref.com/en/matches/96ea3861/Eintracht-Frankfurt-Bayern-Munich-October-4-2025-Bundesliga","6"
"90+3","Jonathan Tah","Bayern Munich","0.01","0.00","Blocked","14","Head","","Michael Olise","Pass (Dead)","Nicolas Jackson","Pass (Live)","Bundesliga","2025-2026","Saturday October 4, 2025, 18:30 (venue time) 17:30 (local time)","Eintracht Frankfurt","Bayern Munich","https://fbref.com/en/matches/96ea3861/Eintracht-Frankfurt-Bayern-Munich-October-4-2025-Bundesliga","6"
"6","Badredine Bouanani","Stuttgart","0.15","0.00","Off Target","11","Left Foot","","Lorenz Assignon","Pass (Dead)","","","Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","Stuttgart","Heidenheim","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","6"
"20","Mikkel Kaufmann","Heidenheim","0.05","0.09","Saved","15","Left Foot","","Arijon Ibrahimović","Pass (Live)","Niklas Dorsch","Pass (Live)","Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","Stuttgart","Heidenheim","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","6"
"23","Jamie Leweling","Stuttgart","0.13","0.00","Off Target","21","Right Foot","","Jamie Leweling","Take-On","Bilal El Khannouss","Tackle","Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","Stuttgart","Heidenheim","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","6"
"30","Julian Chabot","Stuttgart","0.02","0.03","Saved","35","Left Foot","","Luca Jaquez","Pass (Live)","Lorenz Assignon","Pass (Live)","Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","Stuttgart","Heidenheim","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","6"
"38","Badredine Bouanani","Stuttgart","0.08","0.00","Blocked","18","Left Foot","","Ermedin Demirović","Pass (Live)","Atakan Karazor","Pass (Live)","Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","Stuttgart","Heidenheim","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","6"
"43","Lorenz Assignon","Stuttgart","0.03","0.02","Saved","32","Right Foot","","Maximilian Mittelstädt","Pass (Dead)","Maximilian Mittelstädt","Pass (Live)","Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","Stuttgart","Heidenheim","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","6"
"45","Mikkel Kaufmann","Heidenheim","0.27","0.00","Off Target","10","Right Foot","","Omar Traoré","Pass (Live)","Julian Niehues","Pass (Live)","Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","Stuttgart","Heidenheim","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","6"
"","","","","","","","","","","","","","Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","Stuttgart","Heidenheim","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","6"
"47","Luca Jaquez","Stuttgart","0.01","0.00","Off Target","32","Right Foot","","Chema","Pass (Live)","Julian Chabot","Pass (Live)","Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","Stuttgart","Heidenheim","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","6"
"56","Badredine Bouanani","Stuttgart","0.05","0.00","Off Target","15","Left Foot","","Badredine Bouanani","Take-On","Luca Jaquez","Pass (Live)","Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","Stuttgart","Heidenheim","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","6"
"61","Julian Chabot","Stuttgart","0.02","0.10","Saved","34","Left Foot","","Ameen Al-Dakhil","Pass (Live)","Angelo Stiller","Pass (Live)","Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","Stuttgart","Heidenheim","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","6"
"62","Maximilian Mittelstädt","Stuttgart","0.02","0.00","Off Target","32","Right Foot","","Bilal El Khannouss","Pass (Live)","Lorenz Assignon","Pass (Live)","Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","Stuttgart","Heidenheim","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","6"
"63","Tiago Tomás","Stuttgart","0.06","0.00","Off Target","14","Right Foot","","Bilal El Khannouss","Pass (Live)","Lorenz Assignon","Pass (Live)","Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","Stuttgart","Heidenheim","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","6"
"65","Maximilian Mittelstädt","Stuttgart","0.05","0.00","Blocked","15","Left Foot","","Ameen Al-Dakhil","Pass (Live)","Angelo Stiller","Pass (Live)","Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","Stuttgart","Heidenheim","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","6"
"65","Bilal El Khannouss","Stuttgart","0.03","0.44","Goal","22","Right Foot","","Maximilian Mittelstädt","Pass (Live)","Julian Chabot","Pass (Live)","Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","Stuttgart","Heidenheim","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","6"
"72","Bilal El Khannouss","Stuttgart","0.04","0.02","Saved","30","Right Foot","","Julian Chabot","Pass (Live)","Julian Chabot","Take-On","Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","Stuttgart","Heidenheim","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","6"
"77","Jamie Leweling","Stuttgart","0.02","0.02","Saved","32","Right Foot","","Bilal El Khannouss","Pass (Live)","Julian Chabot","Pass (Live)","Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","Stuttgart","Heidenheim","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","6"
"81","Tiago Tomás","Stuttgart","0.04","0.00","Blocked","22","Left Foot","","Ermedin Demirović","Pass (Live)","Lorenz Assignon","Pass (Dead)","Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","Stuttgart","Heidenheim","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","6"
"84","Stefan Schimmer","Heidenheim","0.16","0.00","Blocked","14","Left Foot","Volley","Yannik Wagner","Pass (Live)","","","Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","Stuttgart","Heidenheim","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","6"
"85","Ermedin Demirović","Stuttgart","0.11","0.00","Blocked","11","Left Foot","","Jamie Leweling","Pass (Live)","Angelo Stiller","Pass (Live)","Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","Stuttgart","Heidenheim","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","6"
"85","Ermedin Demirović","Stuttgart","0.09","0.00","Blocked","13","Right Foot","","Ermedin Demirović","Shot","","","Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","Stuttgart","Heidenheim","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","6"
"89","Jamie Leweling","Stuttgart","0.04","0.00","Off Target","22","Right Foot","","Bilal El Khannouss","Pass (Live)","Julian Chabot","Pass (Live)","Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","Stuttgart","Heidenheim","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","6"
"90","Patrick Mainka","Heidenheim","0.01","0.00","Off Target","35","Right Foot","","Jan Schöppner","Pass (Live)","Diant Ramaj","Pass (Dead)","Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","Stuttgart","Heidenheim","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","6"
"90+4","Patrick Mainka","Heidenheim","0.06","0.00","Off Target","14","Head","","Adam Kölle","Pass (Live)","Tobias Weigel","Pass (Live)","Bundesliga","2025-2026","Sunday October 5, 2025, 15:30 (venue time) 14:30 (local time)","Stuttgart","Heidenheim","https://fbref.com/en/matches/a0f25ade/Stuttgart-Heidenheim-October-5-2025-Bundesliga","6"
"6","Giorgi Gocholeishvili","Hamburger SV","0.04","0.01","Saved","28","Left Foot","","Daniel Elfadli","Pass (Live)","Jean-Luc Dompé","Pass (Live)","Bundesliga","2025-2026","Sunday October 5, 2025, 17:30 (venue time) 16:30 (local time)","Hamburger SV","Mainz 05","https://fbref.com/en/matches/5fa2c71d/Hamburger-SV-Mainz-05-October-5-2025-Bundesliga","6"
"6","Albert Sambi Lokonga","Hamburger SV","0.26","0.29","Goal","9","Right Foot","","Giorgi Gocholeishvili","Shot","","","Bundesliga","2025-2026","Sunday October 5, 2025, 17:30 (venue time) 16:30 (local time)","Hamburger SV","Mainz 05","https://fbref.com/en/matches/5fa2c71d/Hamburger-SV-Mainz-05-October-5-2025-Bundesliga","6"
"10","Rayan Philippe","Hamburger SV","0.07","0.23","Goal","8","Right Foot","","Albert Sambi Lokonga","Pass (Live)","Daniel Heuer Fernandes","Pass (Dead)","Bundesliga","2025-2026","Sunday October 5, 2025, 17:30 (venue time) 16:30 (local time)","Hamburger SV","Mainz 05","https://fbref.com/en/matches/5fa2c71d/Hamburger-SV-Mainz-05-October-5-2025-Bundesliga","6"
"11","Nadiem Amiri","Mainz 05","0.06","0.00","Blocked","21","Right Foot","Volley","Nadiem Amiri","Pass (Live)","Nadiem Amiri","Take-On","Bundesliga","2025-2026","Sunday October 5, 2025, 17:30 (venue time) 16:30 (local time)","Hamburger SV","Mainz 05","https://fbref.com/en/matches/5fa2c71d/Hamburger-SV-Mainz-05-October-5-2025-Bundesliga","6"
"16","Rayan Philippe","Hamburger SV","0.13","0.64","Saved","17","Left Foot","","Ransford Königsdörffer","Pass (Live)","Albert Sambi Lokonga","Pass (Live)","Bundesliga","2025-2026","Sunday October 5, 2025, 17:30 (venue time) 16:30 (local time)","Hamburger SV","Mainz 05","https://fbref.com/en/matches/5fa2c71d/Hamburger-SV-Mainz-05-October-5-2025-Bundesliga","6"
"17","Ransford Königsdörffer","Hamburger SV","0.14","0.23","Saved","16","Right Foot","","Jean-Luc Dompé","Pass (Live)","Albert Sambi Lokonga","Pass (Live)","Bundesliga","2025-2026","Sunday October 5, 2025, 17:30 (venue time) 16:30 (local time)","Hamburger SV","Mainz 05","https://fbref.com/en/matches/5fa2c71d/Hamburger-SV-Mainz-05-October-5-2025-Bundesliga","6"
"19","Nadiem Amiri","Mainz 05","0.03","0.07","Saved","31","Right Foot","Free kick","Paul Nebel","Fouled","Nadiem Amiri","Pass (Live)","Bundesliga","2025-2026","Sunday October 5, 2025, 17:30 (venue time) 16:30 (local time)","Hamburger SV","Mainz 05","https://fbref.com/en/matches/5fa2c71d/Hamburger-SV-Mainz-05-October-5-2025-Bundesliga","6"
"30","Kaishu Sano","Mainz 05","0.05","0.07","Saved","24","Right Foot","","Lee Jae-sung","Pass (Live)","Nadiem Amiri","Pass (Live)","Bundesliga","2025-2026","Sunday October 5, 2025, 17:30 (venue time) 16:30 (local time)","Hamburger SV","Mainz 05","https://fbref.com/en/matches/5fa2c71d/Hamburger-SV-Mainz-05-October-5-2025-Bundesliga","6"
"36","Lee Jae-sung","Mainz 05","0.12","0.79","Saved","8","Head","Deflected","Danny da Costa","Pass (Live)","Paul Nebel","Pass (Live)","Bundesliga","2025-2026","Sunday October 5, 2025, 17:30 (venue time) 16:30 (local time)","Hamburger SV","Mainz 05","https://fbref.com/en/matches/5fa2c71d/Hamburger-SV-Mainz-05-October-5-2025-Bundesliga","6"
"36","Miro Muheim","Hamburger SV","0.02","0.00","Off Target","27","Right Foot","","Jean-Luc Dompé","Pass (Live)","Nicolai Remberg","Pass (Live)","Bundesliga","2025-2026","Sunday October 5, 2025, 17:30 (venue time) 16:30 (local time)","Hamburger SV","Mainz 05","https://fbref.com/en/matches/5fa2c71d/Hamburger-SV-Mainz-05-October-5-2025-Bundesliga","6"
"37","Benedict Hollerbach","Mainz 05","0.03","0.00","Blocked","13","Left Foot","","Kaishu Sano","Pass (Live)","Dominik Kohr","Pass (Live)","Bundesliga","2025-2026","Sunday October 5, 2025, 17:30 (venue time) 16:30 (local time)","Hamburger SV","Mainz 05","https://fbref.com/en/matches/5fa2c71d/Hamburger-SV-Mainz-05-October-5-2025-Bundesliga","6"
"42","Rayan Philippe","Hamburger SV","0.06","0.00","Off Target","18","Left Foot","","Giorgi Gocholeishvili","Fouled","Nicolai Remberg","Pass (Live)","Bundesliga","2025-2026","Sunday October 5, 2025, 17:30 (venue time) 16:30 (local time)","Hamburger SV","Mainz 05","https://fbref.com/en/matches/5fa2c71d/Hamburger-SV-Mainz-05-October-5-2025-Bundesliga","6"
"","","","","","","","","","","","","","Bundesliga","2025-2026","Sunday October 5, 2025, 17:30 (venue time) 16:30 (local time)","Hamburger SV","Mainz 05","https://fbref.com/en/matches/5fa2c71d/Hamburger-SV-Mainz-05-October-5-2025-Bundesliga","6"
"49","Rayan Philippe","Hamburger SV","0.05","0.42","Saved","23","Left Foot","","Jean-Luc Dompé","Pass (Live)","Rayan Philippe","Pass (Live)","Bundesliga","2025-2026","Sunday October 5, 2025, 17:30 (venue time) 16:30 (local time)","Hamburger SV","Mainz 05","https://fbref.com/en/matches/5fa2c71d/Hamburger-SV-Mainz-05-October-5-2025-Bundesliga","6"
"51","Jean-Luc Dompé","Hamburger SV","0.25","0.00","Off Target","14","Right Foot","","Rayan Philippe","Pass (Live)","Ransford Königsdörffer","Pass (Live)","Bundesliga","2025-2026","Sunday October 5, 2025, 17:30 (venue time) 16:30 (local time)","Hamburger SV","Mainz 05","https://fbref.com/en/matches/5fa2c71d/Hamburger-SV-Mainz-05-October-5-2025-Bundesliga","6"
"52","Jean-Luc Dompé","Hamburger SV","0.02","0.10","Goal","14","Right Foot","","Nicolás Capaldo","Pass (Live)","","","Bundesliga","2025-2026","Sunday October 5, 2025, 17:30 (venue time) 16:30 (local time)","Hamburger SV","Mainz 05","https://fbref.com/en/matches/5fa2c71d/Hamburger-SV-Mainz-05-October-5-2025-Bundesliga","6"
"53","Giorgi Gocholeishvili","Hamburger SV","0.07","0.00","Blocked","15","Right Foot","","Giorgi Gocholeishvili","Take-On","Giorgi Gocholeishvili","Pass (Dead)","Bundesliga","2025-2026","Sunday October 5, 2025, 17:30 (venue time) 16:30 (local time)","Hamburger SV","Mainz 05","https://fbref.com/en/matches/5fa2c71d/Hamburger-SV-Mainz-05-October-5-2025-Bundesliga","6"
"56","Benedict Hollerbach","Mainz 05","0.03","0.00","Off Target","16","Head","","Arnaud Nordin","Pass (Live)","Nadiem Amiri","Pass (Live)","Bundesliga","2025-2026","Sunday October 5, 2025, 17:30 (venue time) 16:30 (local time)","Hamburger SV","Mainz 05","https://fbref.com/en/matches/5fa2c71d/Hamburger-SV-Mainz-05-October-5-2025-Bundesliga","6"
"58","Luka Vušković","Hamburger SV","0.03","0.00","Off Target","8","Head","","Jean-Luc Dompé","Pass (Dead)","","","Bundesliga","2025-2026","Sunday October 5, 2025, 17:30 (venue time) 16:30 (local time)","Hamburger SV","Mainz 05","https://fbref.com/en/matches/5fa2c71d/Hamburger-SV-Mainz-05-October-5-2025-Bundesliga","6"
"60","Lee Jae-sung","Mainz 05","0.09","0.13","Saved","21","Left Foot","Deflected","Nelson Weiper","Pass (Live)","Benedict Hollerbach","Pass (Live)","Bundesliga","2025-2026","Sunday October 5, 2025, 17:30 (venue time) 16:30 (local time)","Hamburger SV","Mainz 05","https://fbref.com/en/matches/5fa2c71d/Hamburger-SV-Mainz-05-October-5-2025-Bundesliga","6"
"61","Rayan Philippe","Hamburger SV","0.66","0.48","Goal","16","Left Foot","","Nicolai Remberg","Pass (Live)","Daniel Elfadli","Interception","Bundesliga","2025-2026","Sunday October 5, 2025, 17:30 (venue time) 16:30 (local time)","Hamburger SV","Mainz 05","https://fbref.com/en/matches/5fa2c71d/Hamburger-SV-Mainz-05-October-5-2025-Bundesliga","6"
"72","Robert Glatzel","Hamburger SV","0.03","0.09","Saved","28","Right Foot","","Jonas Meffert","Pass (Live)","Miro Muheim","Pass (Live)","Bundesliga","2025-2026","Sunday October 5, 2025, 17:30 (venue time) 16:30 (local time)","Hamburger SV","Mainz 05","https://fbref.com/en/matches/5fa2c71d/Hamburger-SV-Mainz-05-October-5-2025-Bundesliga","6"
"77","Arnaud Nordin","Mainz 05","0.02","0.00","Blocked","15","Left Foot","","Nadiem Amiri","Pass (Live)","Kaishu Sano","Pass (Live)","Bundesliga","2025-2026","Sunday October 5, 2025, 17:30 (venue time) 16:30 (local time)","Hamburger SV","Mainz 05","https://fbref.com/en/matches/5fa2c71d/Hamburger-SV-Mainz-05-October-5-2025-Bundesliga","6"
"82","Arnaud Nordin","Mainz 05","0.07","0.00","Off Target","9","Head","","Paul Nebel","Pass (Dead)","Nikolas Veratschnig","Fouled","Bundesliga","2025-2026","Sunday October 5, 2025, 17:30 (venue time) 16:30 (local time)","Hamburger SV","Mainz 05","https://fbref.com/en/matches/5fa2c71d/Hamburger-SV-Mainz-05-October-5-2025-Bundesliga","6"
"85","Fabio Baldé","Hamburger SV","0.08","0.00","Off Target","20","Left Foot","","Fabio Baldé","Take-On","Robert Glatzel","Pass (Live)","Bundesliga","2025-2026","Sunday October 5, 2025, 17:30 (venue time) 16:30 (local time)","Hamburger SV","Mainz 05","https://fbref.com/en/matches/5fa2c71d/Hamburger-SV-Mainz-05-October-5-2025-Bundesliga","6"
"88","Nelson Weiper","Mainz 05","0.07","0.00","Off Target","9","Head","","Lennard Maloney","Pass (Live)","Nikolas Veratschnig","Take-On","Bundesliga","2025-2026","Sunday October 5, 2025, 17:30 (venue time) 16:30 (local time)","Hamburger SV","Mainz 05","https://fbref.com/en/matches/5fa2c71d/Hamburger-SV-Mainz-05-October-5-2025-Bundesliga","6"
"90+1","Stefan Bell","Mainz 05","0.10","0.00","Off Target","9","Head","","Paul Nebel","Pass (Dead)","","","Bundesliga","2025-2026","Sunday October 5, 2025, 17:30 (venue time) 16:30 (local time)","Hamburger SV","Mainz 05","https://fbref.com/en/matches/5fa2c71d/Hamburger-SV-Mainz-05-October-5-2025-Bundesliga","6"
"9","Maximilian Eggestein","Freiburg","0.03","0.00","Off Target","24","Left Foot","Volley","Vincenzo Grifo","Pass (Live)","Philipp Lienhart","Pass (Live)","Bundesliga","2025-2026","Sunday October 5, 2025, 19:30 (venue time) 18:30 (local time)","Mönchengladbach","Freiburg","https://fbref.com/en/matches/bacd63d5/Monchengladbach-Freiburg-October-5-2025-Bundesliga","6"
